Date,Open,High,Low,Close,Adj Close,Volume
2020-09-23,274.179993,274.589996,267.079987,267.579987,250.204361,3575900
2020-09-24,266.859985,270.880005,265.269989,268.100006,250.690399,4432100
2020-09-25,266.760010,272.309998,266.230011,271.700012,254.056747,3606800
2020-09-28,275.260010,277.119995,274.720001,275.899994,257.983948,2790200
2020-09-29,275.600006,275.980011,273.290009,274.420013,256.600128,1971100
2020-09-30,275.000000,280.170013,275.000000,277.500000,259.480072,4028500
2020-10-01,279.329987,280.350006,276.570007,278.140015,260.078491,2968000
2020-10-02,274.170013,278.510010,273.600006,276.799988,258.825562,4771600
2020-10-05,278.790009,281.589996,278.750000,281.510010,263.229797,1862500
2020-10-06,282.540009,283.519989,277.239990,277.720001,259.685822,4364400
2020-10-07,280.279999,283.670013,280.230011,282.920013,264.548126,2422600
2020-10-08,284.519989,284.679993,282.690002,284.290009,265.829132,2148000
2020-10-09,285.609985,286.809998,284.410004,285.929993,267.362701,2549100
2020-10-12,286.950012,289.609985,286.679993,288.459991,269.728363,2534800
2020-10-13,287.660004,288.109985,286.019989,286.739990,268.120087,2430600
2020-10-14,287.220001,287.950012,284.579987,285.130005,266.614716,2264000
2020-10-15,282.029999,285.399994,281.660004,285.040009,266.530487,3128000
2020-10-16,286.239990,288.369995,285.890015,285.970001,267.509857,2409300
2020-10-19,286.640015,287.059998,281.279999,282.029999,263.824188,2837600
2020-10-20,283.160004,285.660004,282.250000,282.950012,264.684814,3339000
2020-10-21,282.540009,284.470001,281.829987,281.970001,263.768097,2907100
2020-10-22,282.100006,284.160004,280.299988,283.649994,265.339691,2324200
2020-10-23,284.450012,284.540009,281.510010,283.339996,265.049652,2161000
2020-10-26,280.140015,280.390015,273.700012,277.000000,259.118866,5140600
2020-10-27,276.950012,277.070007,274.600006,274.660004,256.929962,3029800
2020-10-28,269.000000,270.750000,265.019989,265.480011,248.342621,5815200
2020-10-29,265.130005,268.940002,262.809998,266.589996,249.380905,5479400
2020-10-30,265.029999,266.320007,261.410004,265.059998,247.949646,5271200
2020-11-02,268.899994,270.500000,266.929993,269.200012,251.822388,5062900
2020-11-03,272.660004,276.429993,272.200012,274.649994,256.920593,4343000
2020-11-04,275.899994,283.059998,275.559998,278.510010,260.531464,6766400
2020-11-05,282.290009,284.959991,282.070007,283.910004,265.582855,4316200
2020-11-06,283.950012,284.380005,281.890015,283.220001,264.937317,3078200
2020-11-09,298.609985,299.489990,291.390015,291.720001,272.888672,10839300
2020-11-10,293.299988,294.959991,291.399994,294.510010,275.498505,4354500
2020-11-11,296.070007,296.140015,292.929993,294.109985,275.124420,2910400
2020-11-12,292.220001,293.320007,289.190002,291.049988,272.261932,4361900
2020-11-13,292.970001,295.920013,292.420013,295.149994,276.097198,3090400
2020-11-16,299.279999,300.079987,297.570007,299.980011,280.615540,4615000
2020-11-17,297.309998,299.149994,295.600006,298.309998,279.053253,4049200
2020-11-18,299.200012,299.750000,294.760010,294.760010,275.732483,3566400
2020-11-19,294.059998,295.809998,292.899994,295.329987,276.265625,3266600
2020-11-20,294.220001,294.589996,292.200012,292.529999,274.251801,3090200
2020-11-23,294.260010,296.649994,293.480011,295.890015,277.402008,2855600
2020-11-24,298.940002,301.109985,298.299988,300.429993,281.658234,4022700
2020-11-25,299.950012,300.040009,298.049988,298.739990,280.073914,2629200
2020-11-27,299.440002,300.200012,298.170013,299.239990,280.542664,1518000
2020-11-30,297.519989,297.799988,294.750000,296.619995,278.086304,4159300
2020-12-01,299.730011,301.010010,298.179993,298.440002,279.792633,2841100
2020-12-02,297.100006,299.339996,296.350006,299.179993,280.486389,2481700
2020-12-03,299.380005,301.399994,299.049988,300.059998,281.311401,3140900
2020-12-04,300.739990,302.589996,300.600006,302.589996,283.683258,2747300
2020-12-07,301.769989,302.160004,300.000000,301.100006,282.286316,2589900
2020-12-08,300.010010,302.869995,299.980011,302.200012,283.317566,2205400
2020-12-09,303.220001,303.600006,299.970001,300.880005,282.080139,3074500
2020-12-10,299.989990,301.149994,299.200012,300.540009,281.761353,2413000
2020-12-11,299.429993,301.179993,298.679993,300.929993,282.126984,2454300
2020-12-14,303.019989,303.799988,299.000000,299.100006,280.411285,3646100
2020-12-15,300.950012,302.940002,299.480011,302.619995,283.711426,4211500
2020-12-16,302.540009,302.869995,301.320007,302.149994,283.270721,1977300
2020-12-17,303.220001,303.709991,302.850006,303.489990,284.527069,3002900
2020-12-18,303.070007,303.140015,300.230011,301.899994,283.585785,4442100
2020-12-21,298.790009,302.970001,297.420013,302.140015,283.811279,6340800
2020-12-22,301.839996,301.880005,299.859985,300.070007,281.866852,2698200
2020-12-23,301.200012,302.790009,301.140015,301.279999,283.003479,2714400
2020-12-24,301.660004,302.100006,300.929993,302.019989,283.698547,1955700
2020-12-28,303.690002,305.149994,303.350006,304.000000,285.558411,2382400
2020-12-29,305.429993,305.700012,302.640015,303.459991,285.051178,2319600
2020-12-30,304.109985,305.130005,303.859985,304.130005,285.680542,2081300
2020-12-31,304.000000,306.290009,303.350006,305.790009,287.239807,2797000
2021-01-04,306.589996,306.660004,298.739990,302.320007,283.980408,5106600
2021-01-05,301.929993,305.049988,301.380005,303.839996,285.408142,3355200
2021-01-06,303.750000,310.239990,303.059998,308.209991,289.513031,7290300
2021-01-07,309.720001,311.980011,309.059998,310.500000,291.664124,4107900
2021-01-08,311.250000,311.429993,307.989990,311.040009,292.171387,3234900
2021-01-11,308.489990,311.000000,308.420013,310.170013,291.354156,2811400
2021-01-12,310.179993,311.250000,308.910004,310.739990,291.889557,2290900
2021-01-13,310.630005,311.600006,309.920013,310.630005,291.786194,1854400
2021-01-14,311.589996,312.269989,309.890015,310.049988,291.241455,3232400
2021-01-15,308.010010,309.320007,306.029999,308.119995,289.548035,4009100
2021-01-19,310.359985,310.739990,308.600006,309.320007,290.675690,2781700
2021-01-20,310.429993,312.339996,309.940002,311.769989,292.977997,2398400
2021-01-21,312.010010,312.709991,311.200012,311.869995,293.072083,1930000
2021-01-22,309.859985,311.019989,309.089996,309.970001,291.286621,2049700
2021-01-25,308.989990,309.779999,305.619995,309.649994,290.985870,4546400
2021-01-26,310.540009,311.190002,309.209991,309.390015,290.741577,2256100
2021-01-27,306.540009,306.720001,302.100006,303.260010,284.980957,5743100
2021-01-28,304.980011,309.420013,304.829987,306.070007,287.621613,6392100
2021-01-29,303.920013,304.779999,298.589996,299.809998,281.738770,5929900
2021-02-01,302.279999,303.350006,300.140015,302.019989,283.815735,3138600
2021-02-02,304.540009,308.429993,304.519989,306.820007,288.326294,3090500
2021-02-03,306.100006,307.940002,305.179993,307.260010,288.739929,2087800
2021-02-04,307.850006,310.670013,307.769989,310.670013,291.944397,2638800
2021-02-05,312.359985,312.549988,310.869995,311.540009,292.761963,1955600
2021-02-08,312.700012,313.890015,312.410004,313.890015,294.970276,1690000
2021-02-09,313.260010,314.500000,312.570007,313.920013,294.998413,1798700
2021-02-10,315.170013,315.239990,312.299988,314.500000,295.543518,3048000
2021-02-11,315.089996,315.760010,312.799988,314.679993,295.712585,1937100
2021-02-12,314.279999,315.140015,313.829987,315.040009,296.050873,2479500
2021-02-16,316.329987,316.540009,314.869995,315.579987,296.558289,1836300
2021-02-17,314.690002,316.910004,313.869995,316.600006,297.516968,2007400
2021-02-18,314.750000,316.000000,313.380005,315.559998,296.539581,2609600
2021-02-19,315.609985,316.339996,314.579987,314.920013,296.502960,2314900
2021-02-22,312.899994,316.489990,312.769989,315.209991,296.775879,2978000
2021-02-23,314.769989,316.489990,311.600006,315.390015,296.945404,5723400
2021-02-24,314.679993,320.040009,314.179993,319.529999,300.843292,4290300
2021-02-25,319.709991,319.920013,312.959991,313.980011,295.617798,7648600
2021-02-26,314.420013,314.440002,308.779999,309.450012,291.352753,7925600
2021-03-01,313.480011,316.920013,313.450012,315.589996,297.133667,4749700
2021-03-02,315.720001,316.429993,314.010010,314.190002,295.815613,4075700
2021-03-03,313.940002,315.869995,312.829987,312.989990,294.685760,5148100
2021-03-04,313.190002,314.920013,305.679993,309.579987,291.475098,8577600
2021-03-05,312.500000,316.049988,307.899994,315.239990,296.804138,7016100
2021-03-08,316.750000,321.730011,315.829987,318.250000,299.638153,8230700
2021-03-09,319.470001,321.769989,318.440002,318.609985,299.976990,5829900
2021-03-10,320.529999,324.309998,320.470001,323.329987,304.421173,6472200
2021-03-11,324.709991,326.970001,323.829987,325.329987,306.304169,5745900
2021-03-12,325.670013,328.489990,325.500000,328.309998,309.109772,4257200
2021-03-15,329.179993,330.239990,326.809998,330.089996,310.785645,4456000
2021-03-16,329.850006,330.000000,328.320007,328.859985,309.627625,3270600
2021-03-17,329.209991,331.029999,328.380005,330.769989,311.425903,4338200
2021-03-18,330.299988,332.859985,328.769989,329.359985,310.098358,5376500
2021-03-19,328.089996,328.179993,324.980011,326.010010,307.570984,5628800
2021-03-22,325.549988,327.980011,325.029999,327.239990,308.731323,3807600
2021-03-23,326.320007,327.480011,323.440002,324.059998,305.731262,5068400
2021-03-24,325.279999,327.730011,324.079987,324.079987,305.750122,6099000
2021-03-25,322.709991,326.619995,320.619995,326.190002,307.740784,5557900
2021-03-26,327.600006,330.890015,326.679993,330.609985,311.910706,4956600
2021-03-29,329.290009,332.459991,328.899994,331.660004,312.901337,5200900
2021-03-30,331.049988,331.600006,329.779999,330.820007,312.108948,4568800
2021-03-31,330.609985,331.619995,329.940002,330.179993,311.505035,3763700
2021-04-01,330.779999,331.600006,329.720001,331.450012,312.703094,5936100
2021-04-05,333.940002,336.149994,333.910004,335.200012,316.241119,5632700
2021-04-06,334.690002,335.420013,333.779999,334.369995,315.458099,2987500
2021-04-07,334.140015,335.170013,333.440002,334.369995,315.458099,2658500
2021-04-08,334.299988,335.149994,333.429993,335.130005,316.175049,2665000
2021-04-09,335.720001,338.079987,335.359985,337.859985,318.750610,3034700
2021-04-12,337.260010,337.859985,336.649994,337.549988,318.458160,2951500
2021-04-13,336.630005,337.420013,335.489990,336.790009,317.741150,3391700
2021-04-14,336.809998,339.109985,336.739990,337.529999,318.439362,3966800
2021-04-15,338.829987,340.720001,338.829987,340.440002,321.184814,3881800
2021-04-16,341.730011,342.429993,340.980011,341.859985,322.630585,3748900
2021-04-19,341.070007,341.309998,339.649994,340.750000,321.583069,3222800
2021-04-20,339.399994,339.859985,336.750000,338.119995,319.101013,3762900
2021-04-21,337.630005,341.540009,337.559998,341.299988,322.101990,4191200
2021-04-22,341.119995,341.209991,337.089996,338.119995,319.101013,4962500
2021-04-23,337.750000,341.589996,337.130005,340.429993,321.281067,3613900
2021-04-26,341.149994,341.480011,339.390015,339.869995,320.752502,2090900
2021-04-27,339.600006,340.429993,338.700012,339.829987,320.714844,2732700
2021-04-28,339.230011,339.489990,338.059998,338.369995,319.336884,3025100
2021-04-29,339.890015,340.859985,337.369995,340.570007,321.413116,3688400
2021-04-30,338.920013,339.649994,337.850006,338.940002,319.874847,2909600
2021-05-03,340.790009,342.179993,340.549988,341.109985,321.922699,2698400
2021-05-04,339.989990,341.529999,337.619995,341.489990,322.281372,4478300
2021-05-05,342.250000,343.299988,340.369995,342.279999,323.026855,3506100
2021-05-06,342.929993,345.640015,341.910004,345.510010,326.075226,4276700
2021-05-07,345.170013,348.290009,344.809998,347.880005,328.311920,3526500
2021-05-10,349.260010,351.089996,347.589996,347.739990,328.179901,6092500
2021-05-11,344.989990,345.220001,340.890015,342.910004,323.621399,8396400
2021-05-12,341.549988,342.230011,335.709991,336.000000,317.100098,7034100
2021-05-13,336.299988,342.040009,336.269989,340.450012,321.299805,5741300
2021-05-14,342.309998,344.929993,341.880005,344.260010,324.895660,4677300
2021-05-17,343.329987,345.130005,342.040009,343.649994,324.319946,3262200
2021-05-18,343.850006,344.500000,340.869995,341.109985,321.922699,3462300
2021-05-19,337.559998,339.559998,335.200012,339.440002,320.346710,7223900
2021-05-20,339.739990,342.940002,339.339996,341.519989,322.309662,4532800
2021-05-21,342.290009,344.070007,341.279999,342.040009,323.466309,4481000
2021-05-24,343.369995,344.690002,343.049988,343.959991,325.282135,2531800
2021-05-25,344.679993,345.000000,342.660004,343.179993,324.544342,2623200
2021-05-26,343.559998,344.119995,342.670013,343.269989,324.629547,2064500
2021-05-27,345.350006,346.160004,343.869995,344.600006,325.887299,3026200
2021-05-28,346.380005,346.480011,345.350006,345.640015,326.870728,2641400
2021-06-01,348.540009,348.649994,345.600006,345.869995,327.088287,2584300
2021-06-02,346.750000,347.350006,345.750000,346.359985,327.551544,2576700
2021-06-03,344.609985,346.959991,343.559998,346.019989,327.230194,4436400
2021-06-04,347.070007,347.989990,346.540009,347.899994,329.008087,2594200
2021-06-07,348.500000,348.540009,346.019989,346.589996,327.769287,2224300
2021-06-08,346.690002,346.910004,344.750000,346.339996,327.532806,2748700
2021-06-09,346.540009,346.880005,344.690002,344.790009,326.067047,2591200
2021-06-10,346.540009,347.730011,344.799988,344.980011,326.246613,3089400
2021-06-11,346.029999,346.549988,343.570007,345.119995,326.379028,3003000
2021-06-14,344.829987,344.869995,342.470001,344.299988,325.603546,2527000
2021-06-15,344.510010,344.529999,342.369995,343.410004,324.761871,2138500
2021-06-16,343.410004,343.640015,339.489990,340.760010,322.255798,4032000
2021-06-17,340.559998,341.279999,336.619995,338.649994,320.260254,5169100
2021-06-18,334.350006,335.250000,332.679993,332.959991,315.338409,7126600
2021-06-21,335.260010,339.089996,334.410004,338.779999,320.850372,5435700
2021-06-22,338.730011,340.410004,337.450012,339.450012,321.484924,4042100
2021-06-23,339.589996,340.160004,338.679993,338.779999,320.850372,3082700
2021-06-24,340.670013,342.320007,340.369995,341.980011,323.881042,3704700
2021-06-25,343.690002,344.980011,343.089996,344.450012,326.220306,3638000
2021-06-28,344.329987,344.420013,341.820007,342.799988,324.657654,3606300
2021-06-29,343.980011,344.730011,342.609985,342.859985,324.714478,2375800
2021-06-30,342.380005,345.510010,342.350006,344.950012,326.693878,3778900
2021-07-01,345.779999,346.399994,344.920013,346.359985,328.029114,3606900
2021-07-02,347.040009,348.290009,346.179993,347.940002,329.525635,3013500
2021-07-06,347.750000,348.109985,343.600006,345.820007,327.517822,3910600
2021-07-07,345.649994,347.140015,344.429993,346.920013,328.559540,3347000
2021-07-08,342.559998,345.000000,341.529999,344.380005,326.153931,6379900
2021-07-09,346.570007,349.070007,345.839996,348.730011,330.273834,5063100
2021-07-12,348.010010,350.290009,347.369995,350.029999,331.505005,3999800
2021-07-13,349.529999,350.250000,348.850006,349.000000,330.529510,3310200
2021-07-14,350.190002,350.690002,348.359985,349.410004,330.917908,3933300
2021-07-15,347.899994,350.000000,347.640015,349.940002,331.419830,5082600
2021-07-16,350.720001,350.739990,346.339996,346.739990,328.583527,5710400
2021-07-19,341.790009,350.029999,337.380005,339.880005,322.082733,9715300
2021-07-20,340.290009,346.119995,339.750000,345.079987,327.010376,5802200
2021-07-21,346.970001,348.149994,346.369995,347.989990,329.768036,3056800
2021-07-22,347.769989,348.809998,346.679993,348.260010,330.023987,2429300
2021-07-23,350.000000,350.989990,349.209991,350.570007,332.212891,4142300
2021-07-26,350.000000,351.450012,349.489990,351.410004,333.009003,2466600
2021-07-27,350.019989,350.679993,348.730011,350.619995,332.260345,3902600
2021-07-28,351.019989,351.230011,348.709991,349.359985,331.066254,3697700
2021-07-29,350.950012,351.709991,350.380005,350.820007,332.449829,2425700
2021-07-30,349.880005,351.010010,348.670013,349.480011,331.180054,3576700
2021-08-02,350.450012,351.910004,348.059998,348.350006,330.109161,2827100
2021-08-03,349.089996,351.190002,347.109985,351.089996,332.705688,3819300
2021-08-04,349.589996,350.079987,347.880005,347.989990,329.768036,3118500
2021-08-05,348.850006,350.649994,348.670013,350.609985,332.250793,2261400
2021-08-06,351.619995,352.489990,351.459991,352.089996,333.653351,2123700
